stopName,stopX,stopY
여차마을,127.03822605,35.81838986
역기마을,127.10748372,35.96677988
역기마을,127.10728743,35.9668903
연동,127.3109678,35.89409005
연동,127.31111102,35.89420876
연봉마을,127.12102042,35.89082073
연봉마을,127.1211479,35.8908754
연봉마을입구,127.11780896,35.88571619
연봉마을입구,127.1177341,35.88546297
연탄공장,127.10145969,35.86348636
연화마을,127.12987463,35.85198748
연화마을,127.12977968,35.85240673
염암마을,127.11336749,35.6686512
염암마을,127.11355496,35.66868209
영광맨션,127.16778609,35.93329315
영광맨션,127.16778609,35.93304094
영동고덕아파트,127.1790142,35.79894044
영동고덕아파트,127.17858018,35.7992667
영생고 전주대사대부고,127.09498782,35.81613711
영생고 전주대사대부고,127.09452694,35.81512963
영천마을,126.99172302,35.86786225
영천마을,126.99186977,35.86779329
예곡마을,127.2035285,36.0527611
예곡마을,127.2038835,36.0528341
예비군훈련장,126.9814691,35.81859495
예비군훈련장,126.98164604,35.81868292
예수병원,127.13276292,35.81322379
예수병원,127.13283941,35.81358862
예술고,127.11232157,35.72349125
예술고,127.11214641,35.7233722
예정지,127.1381457,35.8738496
예정지,127.1378576,35.8738667
예촌마을,126.96062827,35.84483
예촌마을,126.96078809,35.84486093
오공공원,127.05715647,35.83313453
오매마을,127.13467161,35.88306647
오매마을,127.13481216,35.88317201
오목대.한옥마을,127.15488388,35.8162542
오목대.한옥마을,127.1544723,35.8155723
오봉리,127.05552101,35.78554435
오봉리,127.05534511,35.78545284
오성리,127.2401117,35.90170537
오성리,127.24027894,35.90157471
오성풍류학교,127.2444702,35.9043366
오송중.예비군훈련장,127.12877523,35.86522573
오송중.예비군훈련장,127.12890468,35.86498574
오신마을,127.0369104,35.8869503
오신마을,127.0368163,35.8869301
오천마을,127.19373599,35.89104912
오천마을,127.19380414,35.89093062
옥동마을,127.1213501,35.9772293
옥동마을,127.12145454,35.97780164
옥성골든카운티,127.09359734,35.7661722
옥성골든카운티,127.09369666,35.76619097
옥포마을,127.2279383,36.0235806
옥포마을,127.2281378,36.0236712
온고을로 미래페이퍼,127.08529072,35.84866117
온고을로 미래페이퍼,127.08547661,35.84904787
온고을장례식장,127.08232212,35.85035334
온빛중학교,127.05764054,35.84277261
온빛초등학교,127.05744365,35.84257278
와동마을,127.13704345,35.74182016
와동마을,127.13698848,35.74206117
완산고입구,127.09120463,35.79891077
완산고입구,127.08995138,35.79851665
완산교,127.13968639,35.81449456
완산구청,127.12080521,35.81228152
완산구청,127.11868782,35.81263555
완산동시외버스정류소,127.13925744,35.81220216
완산동시외버스정류소,127.13903665,35.81225757
완산생활체육공원,127.1011859,35.7684064
완산생활체육공원,127.10117334,35.76857246
완산소방서,127.11750939,35.7985201
완산소방서,127.1178396,35.7987292
완산여고,127.13737968,35.79746601
완산여고,127.1390222,35.79770557
완산체련공원내,127.10252122,35.76770826
완산체련공원내,127.10245669,35.76754554
완주경찰서,127.16602905,35.92709592
완주경찰서,127.16602905,35.92743643
완주고봉동파출소,127.16746889,35.93974878
완주고봉동파출소,127.16750322,35.93950244
완주국민체육센터,127.17362441,35.93745423
완주국민체육센터,127.17401387,35.93788059
완주군독립기념관,127.2590925,36.0417105
완주군독립기념관,127.2591595,36.0415935
완주군청,127.16176944,35.90364372
완주군청,127.16166086,35.90343566
완주대대,127.23403974,35.88731078
완주대대,127.23401534,35.88721297
완주로고당마을,127.15109312,35.87349615
완주로고당마을,127.15177921,35.87479333
완주삼봉1단지아파트,127.1117601,35.922782
완주삼봉1단지아파트,127.11239795,35.92331324
완주중,127.1598458,35.9357287
완주중,127.1599571,35.9356299
왕궁온천,127.05739316,35.92070432
왕궁온천,127.05748103,35.9208612
왕벚꽃마을,127.1208159,35.7373625
왕벚꽃마을,127.1206723,35.7373169
왕정리,127.25205715,35.85989217
왕정리,127.25236176,35.85984915
왜망실,127.198418,35.8198335
왜망실,127.19835726,35.81992474
왜망실입구,127.1930621,35.8169871
왜망실입구,127.1931343,35.8169242
외량마을,127.1501499,35.6673755
외량마을,127.150338,35.6673039
외율,127.1806092,35.9748898
외율,127.1807152,35.9747368
외환은행,127.14647881,35.81950149
외환은행(공단),127.12674706,35.94395119
외환은행(공단),127.12651814,35.94362739
요동마을,127.2737315,36.0487624
요동마을,127.2737761,36.0486904
용강마을,127.10428904,35.77880568
용강마을,127.10469448,35.77933806
용강서원,127.0396271,35.8549592
용강서원,127.03956,35.8550761
용교,127.18529138,35.85779362
용교,127.18531874,35.85764008
용덕마을,127.0521069,35.8802702
용덕마을,127.05010024,35.87489681
용덕마을,127.04841266,35.87570467
용덕마을,127.0520677,35.8803512
용덕마을입구,127.04963988,35.87562024
용덕초등학교,127.0513611,35.8779593
용덕초등학교,127.0512504,35.8779454
용동,127.1554236,35.98082199
용동,127.15527426,35.98068094
용두사,127.14988079,35.89159646
용두사,127.15001596,35.89168873
용머리고개,127.13690696,35.80905101
용머리고개,127.13512512,35.80871108
용문사.반곡마을,127.2936743,35.8474773
용문사.반곡마을,127.2936408,35.8475674
용복마을,127.26106552,36.04142777
용복마을,127.26131049,36.04133915
용복마을,127.1725101,35.927856
용복마을,127.1724836,35.9275584
용봉,127.1793831,36.0410686
용봉,127.1789286,36.0408871
용산리,127.10642417,35.79272062
용산리,127.10647859,35.79290885
용소마을제일아파트,127.11486422,35.86059084
용신마을,127.05955347,35.88230462
용신마을,127.05950143,35.88241399
용암,127.18181571,35.86459324
용암,127.1819929,35.86449703
용암마을,127.13781881,35.95704589
용암마을,127.13771491,35.95757381
용연마을,127.30970461,35.96003544
용연마을,127.24227084,35.86121946
용연마을,127.24230608,35.8610509
용연마을,127.30976894,35.96024369
용와,127.11689018,35.77951566
용와,127.1167743,35.77936912
용정리,127.23199409,35.77524801
용정리,127.23192646,35.77512982
용정마을,127.16677244,35.86595784
용정마을,127.00142554,35.75506744
용정마을,127.26258256,35.68405914
용정마을,127.0750889,35.8494439
용정마을,127.16684529,35.86606524
용정마을,127.0747555,35.8496591
용정마을,127.00101136,35.75515003
용정마을,127.26283993,35.68431501
용정마을.하나로클럽,127.0764847,35.851647
용정마을.하나로클럽,127.0760632,35.8517717
용지종점,126.95583424,35.85385636
용지종점,126.95598172,35.85399433
용지중,126.95897716,35.85015476
용지중,126.95875053,35.85016483
용진,127.15612134,35.88157573
용진,127.15566101,35.88140249
용진,127.15540198,35.88116923
용진대영아파트,127.17291833,35.93394059
용진대영아파트,127.17316506,35.93370355
용진원주아파트,127.1719388,35.9252687
용진원주아파트,127.17202222,35.92528691
용진주유소,127.15673913,35.87831178
용진주유소,127.15657111,35.87857454
용진중,127.15461154,35.88162917
용화동,127.03658295,35.71942572
용화동,127.03677313,35.71945947
용화마을,127.14310266,35.94801632
용화마을,127.14321349,35.94801711
용흥마을,127.11376208,35.87323252
용흥마을,127.11370259,35.87312102
용흥마을,127.07136023,35.82944365
용흥초등학교,127.11211609,35.79362485
용흥초등학교,127.11226001,35.7939262
우림로정동마을,127.10662856,35.78241088
우림로정동마을,127.10671195,35.78238356
우림초교,127.09730441,35.80508187
우목실,127.09388662,35.77884498
우목실,127.09386382,35.77872864
우미린1차아파트,127.0629297,35.8332254
우미린1차아파트,127.0626299,35.8333866
우미린2차아파트,127.0576893,35.8458
우미린2차아파트,127.0578618,35.8456518
우석대종점,127.0667511,35.915344
우석대학교,127.0681731,35.9149452
우석대학교,127.0671015,35.9151198
우아럭키아파트,127.16463352,35.84416667
우아럭키아파트,127.16451237,35.84490223
우아롯데아파트,127.16782411,35.83251021
우아우성아파트,127.15564844,35.85520293
우아중,127.15453607,35.85354059
우전초교,127.10791283,35.8041452
우전초교,127.10781288,35.8045452
운곡마을,127.1575218,35.90409168
운곡마을,127.15812971,35.90422213
운곡용봉초교,127.1565683,35.904808
운곡용봉초교,127.15698152,35.90458201
운교,127.15179911,35.88824877
운교마을,127.15396924,35.88415415
운교마을,127.15644555,35.88509289
운교마을,127.15601684,35.88433656
운암교,127.10581442,35.60878947
운암교,127.1061338,35.60871212
운용마을,127.26197277,35.99058347
운장계곡,127.28858665,35.97978451
운주터미널,127.27750819,36.09278434
운주터미널,127.27730749,36.09287326
웃밤티,127.30999035,35.87713288
웃밤티,127.31019395,35.87714486
웃삼거리,127.2048717,35.85375801
웃삼거리,127.20513559,35.85394002
원가천마을,127.25807809,36.03574927
원가천마을,127.25792207,36.0358204
원간중리,127.18371595,35.89240914
원간중리,127.18415443,35.89240138
원광곡마을,127.15596904,35.74216008
원광곡마을,127.15612646,35.74228264
원구암,127.1071571,35.9404085
원구암,127.10702223,35.94076091
원구암마을,127.10446181,35.94483638
원구암마을,127.10469312,35.94474269
원구제,127.2427555,36.0728939
원구제,127.2426892,36.0728036
원금상경로당,127.1858045,35.8381266
원금상경로당,127.1857215,35.8380948
원내월마을,127.1399755,36.0151804
원내월마을,127.1400752,36.0152078
원당리,127.1112556,35.76097774
원당리,127.11114969,35.76105811
원당리입구,127.11314606,35.76269692
원당리입구,127.11299197,35.76267198
원당마을,127.21218667,35.85446066
원덕촌마을,127.13864205,35.74118692
원덕촌마을,127.13870239,35.74129073
원동마을,127.0350032,35.8578175
원동마을,127.0350096,35.8576642
원마다리,126.99927032,35.84533872
원마다리,126.99916008,35.84530175
원반교,127.0232096,35.8371759
원반교,127.0233204,35.8371628
원반월마을,127.06186407,35.87083797
원반월마을,127.06146908,35.87052845
원백여,127.09564851,35.65858902
원백여,127.09586656,35.65859405
원사봉,127.30594182,35.91853714
원사봉,127.30611032,35.91847498
원산마을,127.19215702,35.97555817
원산마을,127.19242796,35.97553862
원산정,127.1737875,35.852111
원산정,127.1736991,35.8520747
원산정마을회관,127.1750009,35.8508611
원산정마을회관,127.1749895,35.8509242
원산파크,127.1592145,35.8179057
원산파크,127.1590375,35.8178782
원상림,127.0746036,35.815474
원상림,127.074537,35.8155053
원상림입구,127.0706503,35.8136747
원상림입구,127.0710039,35.8138022
원색장마을,127.190115,35.8002698
원색장마을,127.1901706,35.8001978
원서지마을,127.08986314,35.77291401
원서지마을,127.08981665,35.77306649
원석구마을,127.1257924,35.76294285
원석구마을,127.12557503,35.76294167
원성덕,127.15318278,35.92490224
원세동,127.3274573,35.80272082
원세동,127.32763549,35.80278728
원수계리,127.12539617,35.93270207
원수계리,127.12515956,35.93268856
원수선마을,127.1903805,36.0108177
원수선마을,127.1903198,36.0107229
원승치마을,127.2154921,36.0834754
원승치마을,127.2155917,36.0835839
원신금,127.09173104,35.90980455
원신금,127.09206255,35.90987916
원신원,127.297224,35.8385799
원신촌마을,127.2803612,35.8088428
원신촌마을,127.2804995,35.8088566
원쌍정,127.055153,35.9219508
원안덕마을,127.07983613,35.68356853
원안덕마을,127.07976088,35.68338769
원암마을,127.2576155,35.8774851
원암마을,127.2574824,35.8775209
원앙골,127.29061253,35.86015957
원앙골,127.2907497,35.86009313
원오산마을,127.2234787,35.9781789
원오산마을,127.2235345,35.9780934
원오신,127.036897,35.8835422
원오신,127.0367807,35.8835264
원오신마을회관,127.0332761,35.8832036
원오신마을회관,127.0336965,35.8833044
원용암,127.24255267,35.70594767
원용암,127.24257673,35.70648034
원용암마을,127.1381827,35.9577203
원의암마을,127.2345291,35.7961836
원의암마을,127.2344623,35.7963142
원이문,126.9994795,35.8316228
원이문,126.9994014,35.8317307
원이성마을,127.04638418,35.8058686
원이성마을,127.04669223,35.80601525
원이전마을,127.1909894,36.0040709
원이전마을,127.1910286,36.0039898
원종마을,127.22242959,36.00414125
원종마을,127.22229808,36.00397817
원죽림,127.2204006,35.74837624
원죽림,127.22055977,35.74879912
원평시장,126.99307197,35.71427338
원평시장,126.99298502,35.71432152
원평아파트,126.99346492,35.72316017
원평아파트,126.99366913,35.7232817
원평정비공단,126.99507182,35.72091354
원평정비공단,126.99489496,35.72083254
원평종점,126.991006,35.7099699
원평종점,126.9911058,35.7099162
원평초교,126.99525457,35.71784864
원평초교,126.99495176,35.71759311
원평촌,127.15895906,35.76783992
원평촌,127.1584568,35.76656584
원평터미널,126.99182041,35.71227216
원평터미널,126.99200546,35.71225564
원항가마을,127.11971819,35.72239305
원화심마을,127.27048188,35.83715229
원화심마을,127.27029272,35.83720196
원화전,127.0656409,35.8946013
원화전,127.0657957,35.8946515
월곡마을,127.0610968,35.8783334
월곡마을,127.11535737,35.88451513
월곡마을,127.11542915,35.88435986
월곡마을,127.0609162,35.8783382
월곡마을앞,127.1126074,35.8779065
월곡마을앞,127.11285933,35.87772333
월곡마을회관,127.0585313,35.8784818
월곡마을회관,127.0584972,35.8786349
월드컵경기장,127.0629866,35.864241
월드컵경기장남문,127.06384918,35.86608324
월드컵경기장남문,127.06381593,35.86631184
월산리,127.09605289,35.92796723
월산리,127.0961787,35.92807912
월상리,127.2813483,35.8028831
월상리,127.2815032,35.8028924
월선마을,127.08213044,35.79489938
월선마을,127.08220153,35.79476525
월암리,127.16694317,35.97198639
월암리,127.16680612,35.97183107
월암마을,127.20121006,35.77809559
월암마을,127.20118769,35.77790712
월촌마을,127.2750333,36.09141748
월촌마을,127.27540735,36.09179828
월평,127.2808574,35.8051137
월평,127.2807024,35.8051089
월평마을,127.07417594,35.83459645
월평마을,127.07426866,35.83423664
위봉마을,127.25570224,35.90551184
위봉마을,127.25574573,35.90537429
위봉산성,127.2523357,35.90511034
위봉산성,127.25240538,35.90476828
위봉폭포,127.26302545,35.91193199
위봉폭포,127.26307388,35.91174098
유각마을,127.05444325,35.74741719
유각마을,127.05418038,35.74733704
유격대,127.26775445,35.98659012
유로병원,127.1033784,35.8189057
유로병원,127.10407321,35.81920232
유리마을,127.1225683,35.90997387
유리마을,127.12271167,35.91005825
유산마을,127.00254827,35.74578138
유산마을,127.00272492,35.74580087
유상마을,127.26947751,35.83479119
유상마을,127.26928956,35.83485216
유연로중산공원,127.12094987,35.82543987
유연로중산공원,127.12046394,35.82523671
유일여고.쌍용아파트,127.15819068,35.83723305
유일여자고등학교,127.15993797,35.83723127
육육걸즈,127.0829366,35.7926247
육육걸즈,127.0829759,35.7925302
율곡,127.21319703,35.84759487
율곡,127.21327336,35.84771254
율곡리,127.18629225,35.9724843
율곡리,127.18596777,35.97251846
율소리,127.18057356,35.95252189
율소리,127.18031412,35.95222414
율소리,127.18068098,35.95203064
율소리,127.18067824,35.95215919
은교마을,127.00427055,35.81983089
은교마을,127.00449206,35.82015871
은빛마을,127.1555087,35.7367446
은빛마을,127.1556528,35.7366819
은상,127.16445278,35.95691993
은석동입구,127.1926561,35.79442795
은석동입구,127.19301438,35.79441831
은석마을,127.1970032,35.7947785
은석마을,127.1970083,35.7948912
은천마을,127.3189715,35.99116
은천마을,127.3188604,35.991223
은평마을,127.12539149,35.89632568
은평마을,127.12519115,35.89615413
은하교,127.15910514,35.94636873
은하교,127.15960158,35.94554302
은하리,127.15464916,35.94925723
은하리,127.15587632,35.94881332
은혜마을,127.07439614,35.79448985
은혜마을,127.07428166,35.79463487
은화학교,127.08900147,35.82026499
은화학교,127.08885531,35.82011356
음수삼거리,127.27409561,35.95776022
응암마을,127.22219824,35.83070933
응암마을,127.22205352,35.83061184
의암마을,127.23790959,35.79795305
의암마을,127.23803753,35.79776912
이랑둥지,127.31722556,35.81250526
이랑둥지,127.3173265,35.81258379
이마트,127.12083358,35.83209104
이마트,127.12084046,35.83229843
이문리,127.00554682,35.83326306
이문리,127.00537972,35.83331727
이서,127.0229173,35.82016777
이서,127.02352732,35.82040564
이서종점,127.0206476,35.8198475
이서종점,127.02078,35.8199157
이성마을,127.04507091,35.80833536
이성마을,127.04520737,35.80843034
이작마을,127.027322,35.8761667
이편한세상 우아,127.15561827,35.85440409
이편한세상(천변),127.110291,35.83849464
이편한세상(천변),127.11031092,35.83869307
인교마을아중요양병원,127.17349211,35.82884368
인교마을아중요양병원,127.17344848,35.82855924
인덕마을,127.23463055,35.88002328
인덕마을,127.23448499,35.88000643
인덕마을입구,127.23972769,35.86026988
인덕마을입구,127.23912268,35.86022944
인봉초교,127.16529872,35.82745586
인봉초교,127.16574295,35.82726625
인후1동주민센터,127.15619271,35.838455
인후2동주민센터,127.1458535,35.8399927
인후2동주민센터,127.1457041,35.8399607
인후6거리,127.15167961,35.83321244
인후6거리,127.15184677,35.83310547
인후부영2차아파트,127.16430729,35.82924961
인후부영2차아파트,127.16363233,35.830003
인후부영3차아파트,127.17050772,35.82672858
인후부영5차아파트,127.16794612,35.82439205
인후부영6차아파트,127.16768459,35.8268367
인후시립도서관,127.16456874,35.83872307
인후시립도서관,127.16477152,35.83842079
인후아남아파트,127.16663131,35.82558952
인후아남아파트,127.1654766,35.82607147
인후위브어울림아파트,127.15251465,35.84295257
인후위브어울림아파트,127.15200998,35.8426526
인후초교,127.1628757,35.83299303
인후초교,127.16264539,35.83293721
인후휴먼시아아파트,127.15116098,35.83641443
인후휴먼시아아파트,127.15178569,35.83623617
일임교,127.2147476,35.88457792
일임교,127.21452574,35.88461252
일임리,127.21554573,35.88679074
일임리,127.21570273,35.88659348
임전마을,127.2156768,36.009505
임전마을,127.21567537,36.00964919
입석마을,127.27243647,35.92634846
입석마을,127.27229752,35.92620869
자암마을,127.1671463,35.9956899
자암마을,127.1670406,35.9957663
자연초등학교,127.1352186,35.8768187
자연초등학교,127.135295,35.8770714
자포삼거리,127.2132533,35.9780341
자포삼거리,127.2133645,35.9779442
장교리,127.11675906,35.78268192
장교리,127.11689074,35.78264727
장교리,127.11513899,35.78525317
장교리,127.11515982,35.78541717
장구리,127.12599459,35.97050218
장구리,127.12637193,35.97046888
장동리,127.05942308,35.84659383
장동리,127.0592584,35.8464008
장동마을,127.07815096,35.79428451
장동마을,127.07809245,35.79410851
장동초교,127.06223506,35.84870992
장동초교,127.06200484,35.84882038
장승리종점,127.34187102,35.79628564
장승리종점,127.34194062,35.79642195
장승리종점입구,127.33762352,35.79944378
장승리종점입구,127.33774294,35.79965825
장승백이,127.14352842,35.79971923
장승백이,127.143604,35.79936984
장작골,127.10389801,35.58787971
장작골,127.10373582,35.58802884
장파마을,127.09830359,35.69146124
장파마을,127.0979082,35.6916194
장포리,127.12494269,35.91678768
장포리,127.1252477,35.91678768
재남경로당,127.0159953,35.860788
재남경로당,127.0159503,35.8608961
재실마을,127.10458266,35.67263261
재실마을,127.10478198,35.67258903
재전,127.20551602,35.81850626
재전,127.20555573,35.81859241
전강마을,127.11007307,35.97574805
전강마을,127.11000961,35.97587907
전당네거리,127.12921669,35.88661318
전당네거리,127.12895708,35.8867556
전당리,127.12632506,35.88991092
전당리,127.12624006,35.88968292
전동성당.한옥마을,127.14816867,35.81459568
전동성당.한옥마을,127.14835688,35.81462071
전라감영.완산경찰서,127.14699101,35.81594824
전라감영.완산경찰서,127.14597309,35.81548195
전라고,127.12156208,35.86055764
전라고,127.1211436,35.8605886
전라북도교육청 동암고,127.10334623,35.80456422
전라북도교육청 동암고,127.1018953,35.80295883
전라북도교육청 동암고,127.1031382,35.8028949
전북교육문화회관,127.13705488,35.8283769
전북교통문화연수원,127.24610697,35.87363828
전북교통문화연수원.문화마을,127.24629445,35.87372057
전북대국제교류어학원,127.13051093,35.84525276
전북대정문.덕진소방서,127.13321366,35.84113172
전북대종점,127.1275173,35.8495494
전북대종점,127.1275788,35.8494278
전북대학교.농협앞,127.12515768,35.84250102
전북대학교.덕진성당앞,127.12519715,35.84295672
전북대학교.소나무한의원앞,127.12706067,35.84140298
전북대학교.한나여성병원앞,127.12473323,35.8428057
전북대학병원내,127.1423653,35.8457004
전북대학병원입구,127.14277224,35.843452
전북대학병원입구,127.14535014,35.84466416
전북도립미술관,127.1099465,35.7291346
전북도립미술관,127.1101678,35.7291083
전북도립미술관 창작미술센터,127.2117065,35.7668805
전북도립미술관 창작미술센터,127.2116728,35.7670247
전북도립미술관입구,127.11110431,35.72987755
전북도립미술관입구,127.11124679,35.72990646
전북선거관리위원회,127.10401216,35.81372298
전북선거관리위원회,127.10480025,35.81353899
전북어린이창의체험관.덕암,127.12568939,35.85282014
전북어린이창의체험관.덕암,127.12599037,35.85255545
전북여자고등학교,127.083801,35.8735951
전북여자고등학교,127.0839675,35.8735326
전북연구원,127.08473105,35.82162632
전북은행경원지점,127.14605365,35.8209676
전북은행본점,127.13143203,35.84009301
전북일보사,127.1311667,35.8384609
전북자동차학원,127.16027593,35.86564054
전북자동차학원,127.16047943,35.8656265
전북창조경제혁신센터,127.1061115,35.8162305
전북창조경제혁신센터,127.1057628,35.8162474
전북체육고 마수리,127.24726245,35.86489788
전북체육고 마수리,127.24722008,35.8650848
전북체육고등학교종점,127.2482104,35.8647693
전북체육고등학교종점,127.2481332,35.8646699
전북체육중고,127.24969954,35.8665942
전북체육중고,127.24959602,35.86664895
전북테크노파크,127.083705,35.8589049
전북테크노파크,127.0824621,35.8593694
전북하이텍고교.삼례파출소,127.07013643,35.90901729
전북하이텍고교.삼례파출소,127.07022405,35.90891226
전용리,127.12176071,35.82836358
전용리,127.12148674,35.82805427
전일고 롯데마트,127.10166346,35.81613987
전일여객,127.11426908,35.84944843
전일중학교,127.14566,35.8374271
전일중학교,127.1455326,35.8374447
전주IC,127.06047522,35.87426676
전주IC,127.06151827,35.87437912
전주IC,127.06045605,35.8737809
전주가족랜드,127.07359812,35.80813399
전주가족랜드,127.07427372,35.80715618
전주고등학교,127.1525654,35.8242705
전주고등학교,127.15292865,35.82425445
전주공고,127.08067229,35.86542536
전주공고,127.08057177,35.8650508
전주공고정문,127.0775973,35.8629895
전주공고정문,127.0774971,35.8630929
전주교도소,127.12945345,35.7798398
전주교도소,127.12965798,35.77981483
전주농협,127.14637385,35.82651832
전주대성초교,127.1785705,35.7977781
전주대성초교,127.1785096,35.7978005
전주대종점,127.0903328,35.81958534
전주대학교,127.09213921,35.8184177
전주대학교,127.0922917,35.81852007
전주대학교정문,127.09412141,35.81339495
전주대학교정문,127.09421603,35.81275489
전주덕진소방서,127.13409664,35.84088606
전주동물원,127.14153729,35.85448497
전주동물원,127.1411122,35.85480228
전주박물관전주역사박물관,127.09231084,35.79995508
전주박물관전주역사박물관,127.09346687,35.80003655
전주상업정보고,127.12538429,35.81186949
전주생명과학고등학교,127.14835046,35.83502944
전주생명과학고등학교,127.14759274,35.83506423
전주세무서.한국환경공단,127.10229825,35.83844825
전주세무서.한국환경공단,127.10266344,35.83775456
전주시교육청.전주고용복지센터,127.13617762,35.830343
전주시립완산도서관,127.14743749,35.81106397
전주시민기록관,127.1571197,35.83507037
전주시민기록관,127.15755178,35.83497116
전주시보건소,127.14274571,35.81515762
전주시보건소,127.1431769,35.81507129
전주시보건소,127.14291685,35.81475211
전주시양묘장,127.1795887,35.8242298
전주시양묘장,127.1794784,35.8241393
전주시청.노송동시외버스정류소,127.14967928,35.82307474
전주시청.노송동시외버스정류소,127.14844268,35.82471365
전주여자고등학교,127.1454363,35.8354654
전주여자고등학교,127.1453592,35.835357
전주역종점,127.16109889,35.84994976
전주역첫마중길,127.1588352,35.8488499
전주역첫마중길,127.1578906,35.8483197
전주완산수영장,127.104762,35.8026252
전주완산수영장,127.1046471,35.8023769
전주우체국,127.10612158,35.81431468
전주우체국,127.10578701,35.81454653
전주제일고 입구,127.15447909,35.8232333
전주제일고 입구,127.15534938,35.82294804
전주천.서학예술마을,127.1512547,35.810165
전주천.서학예술마을,127.1513001,35.8099217
전주초교,127.14003866,35.82151057
전주초교,127.14015912,35.8216286
전주출입국외국인사무소,127.15073428,35.86273498
전주한옥마을대성공영주차장,127.1706414,35.8003443
전주한옥마을대성공영주차장,127.170514,35.8003755
전주한옥마을대성공영주차장입구,127.1704143,35.8001237
전통춤전수관,127.2293922,35.7781315
전통춤전수관,127.2291269,35.7780408
정각사,127.1529099,35.73167
정각사,127.1530312,35.7317425
정농마을,127.02094484,35.83703038
정농마을,127.02101785,35.83717633
정동마을,127.10393777,35.78315647
정동마을,127.14610764,35.94893902
정동마을,127.14584416,35.94870281
정동마을,127.1038062,35.78295686
정류장예정지역,127.1202367,35.877737
정류장예정지역,127.120348,35.8776292
정비공단,127.09568025,35.85204409
정비공단,127.095864,35.85157634
정비공단입구,127.0889689,35.8465268
정산마을,127.10371694,35.9351126
정산마을,127.10383173,35.93498615
정수리,127.25203436,35.78447802
정수리,127.25219846,35.78440813
정암마을,127.0628015,35.86260577
정암마을,127.06229145,35.86184713
정우정공,127.12724406,35.95522409
정우정공,127.12723055,35.95554824
정자리,127.10409481,35.6466906
정자리,127.10384358,35.64655928
정자리,127.10369671,35.64697592
정자리삼거리,127.10335686,35.64110445
정자리삼거리,127.10354893,35.64131523
정자삼거리,127.19900673,36.02788914
정자삼거리,127.1988745,36.02779813
제뱅이,127.10724384,35.97160192
제뱅이,127.10719502,35.97326991
제상마을,127.1444716,35.95487204
제상마을,127.14479034,35.95518681
제실마을,127.28053229,35.9741034
제일풍경채아파트,127.0781631,35.8377338
제일풍경채아파트,127.0783853,35.8375813
제촌,127.109085,35.99144378
제촌,127.10928768,35.99138125
조사마을,127.0922152,35.9041334
조사마을,127.0919725,35.9039162
조촌초교,127.077388,35.8692523
조촌초교,127.0779079,35.86812128
좁은목,127.1614387,35.80870671
좁은목,127.16164626,35.80896053
종암마을,127.2322389,35.98882905
종합경기장,127.12520761,35.83627383
종합경기장,127.12464075,35.83650057
주공4단지.꽃밭정이아파트,127.13127818,35.79083606
주공4단지.꽃밭정이아파트,127.13177488,35.79175305
주동,127.13821305,35.93882759
주동,127.13807327,35.93868322
주동교,127.1420449,35.93525719
주동교,127.14191982,35.93512699
주리실,127.15273047,35.74718461
주리실,127.15217884,35.74707256
주정마을,127.1047367,35.8891924
주정마을,127.1048018,35.8894721
주정마을,127.1046635,35.8894311
주정마을,127.1046424,35.8892146
죽림마을,127.22429969,35.73683666
죽림마을,127.22412819,35.73799734
죽림마을,127.25327464,36.02266886
죽립마을,127.25371926,36.0225815
죽산마을,127.16253155,35.97410013
죽산마을,127.16258335,35.97425405
죽절리,127.22168317,35.8548458
죽절리,127.22187541,35.85492377
죽절리마을안,127.2197765,35.8570832
죽절리마을안,127.22003036,35.85720102
준한방병원,127.1299393,35.81235
중리,127.13451393,36.00733873
중리,127.29477119,35.85766334
중리,127.29483809,35.85760965
중리,127.13468524,36.00745028
중리마을,127.1377886,36.0116982
중리마을,127.1379218,36.0116941
중산타운,127.11849828,35.81580167
중산타운,127.1180911,35.8160768
중앙공원,127.12514126,35.94334576
중앙공원,127.12560529,35.94316858
중앙시장,127.14388436,35.8261437
중앙시장.세이브존,127.14478939,35.82440898
중앙시장.중앙성당.방송대,127.14462905,35.82397975
중앙여고,127.16879113,35.83007524
중앙여고,127.16910791,35.82981818
중인동,127.09283046,35.76507975
중인동,127.09273302,35.76517858
중인초교,127.09863289,35.76955519
중인초교,127.09848777,35.76957007
중화산2동주민센터,127.11622123,35.8199958
중화산2동주민센터,127.11609981,35.81996786
중화산동오페라하우스,127.1319686,35.8113166
중화산동현대아파트,127.12902712,35.81169705
중화산로완산구청네거리,127.11815693,35.81361408
중화산영무예다음현대아파트,127.1317143,35.8112572
지동마을,127.17952891,35.91263963
지방자치인재개발원,127.02453856,35.83291129
지방자치인재개발원,127.02486991,35.83296805
지사울공원,127.01834339,35.82970673
지사울공원,127.0181453,35.82961498
지산마을,127.0280378,35.81026017
지산마을,127.02817423,35.81033517
지암마을,127.17154856,35.90427527
지암마을,127.17161911,35.90441545
지암입구,127.18226549,35.90923706
지암입구,127.18212507,35.90909664
지향마을,127.2698059,35.9204373
지향마을,127.26967033,35.92053338
진기마을,127.096852,35.88847097
진기마을,127.09685722,35.88856377
진기마을종점,127.0946617,35.8887838
진기마을종점,127.0946779,35.888865
진북동양아파트,127.13684468,35.82664947
진북동양아파트,127.13659388,35.82651846
진북우성아파트.전주고용복지센터,127.13562582,35.83101554
진북우성아파트후문,127.13260158,35.83221319
